-0.988587	1.496233	1
-2.788538	0.702993	1
0.308574	-0.980842	1
-1.740208	3.230897	1
1.539310	-3.525851	1
3.647874	-0.609994	1
0.997563	0.793601	1
-2.783543	-1.882858	1
1.309368	-1.788216	1
-0.018860	0.603510	1
-1.152743	0.203739	1
2.784381	0.551899	1
-3.515583	-0.291125	1
-0.098672	-1.028313	1
-0.692960	-2.584471	1
3.188865	-1.199009	1
-0.279884	1.091153	1
-0.326678	-0.871083	1
-1.144722	-1.890544	1
-0.438645	2.223626	1
1.139531	3.764815	1
-1.477914	-0.673132	1
1.208688	2.495079	1
0.151318	-3.271812	1
1.177793	-0.848085	1
1.649593	2.036453	1
-0.645600	-1.018920	1
-1.466416	-1.406060	1
0.035496	-0.188267	1
-0.847556	1.209306	1
2.524439	-0.956665	1
-0.283677	-0.919556	1
0.949705	-0.673666	1
-0.067950	-0.526721	1
-0.876222	-0.492100	1
1.859476	2.093644	1
-1.149697	-2.921291	1
-1.275980	1.928056	1
-1.254987	-1.505144	1
1.703169	0.920621	1
-4.410509	-2.517775	1
-1.936123	-1.590788	1
-1.482850	-2.527684	1
0.910257	-0.880386	1
3.289328	-0.091361	1
2.738393	-3.172153	1
-2.114929	-1.760799	1
-3.610073	1.311865	1
-0.462827	0.097674	1
1.782022	-0.763250	1
-2.605724	-0.731233	1
-1.401042	0.510854	1
0.187514	0.716659	1
1.472501	-1.549316	1
-3.447180	-2.109845	1
1.015847	0.083026	1
0.419858	-0.025115	1
-1.083009	1.319078	1
-2.625119	-1.957531	1
1.449623	-1.891359	1
0.353753	-1.983061	1
0.363266	0.117225	1
-0.083840	1.511713	1
0.396542	1.250770	1
1.647112	-1.703836	1
0.522436	1.422937	1
-1.035419	0.361188	1
-1.178611	-0.024553	1
2.609987	-0.465852	1
1.956509	-0.872962	1
-0.047601	1.505423	1
-1.730044	-0.210845	1
2.146348	-1.856893	1
-1.405168	-2.588513	1
1.991938	-0.745055	1
0.989526	0.920634	1
2.632872	0.125513	1
-0.094720	-1.217148	1
-4.000927	-1.547035	1
-1.795916	-0.784159	1
-2.403398	2.035533	1
2.724690	1.704305	1
0.633164	1.673518	1
2.230120	-1.254290	1
-0.894269	2.868452	1
1.108083	2.505872	1
-0.351493	2.589772	1
3.479463	2.551090	1
-1.698303	-2.885472	1
0.593618	-0.874738	1
-0.732424	-1.877518	1
-0.687282	-0.312404	1
1.810368	-1.635680	1
-1.662869	0.884919	1
-1.550539	0.883774	1
0.786833	0.297528	1
1.362157	-0.188989	1
-1.980329	-0.658332	1
0.452358	-2.511429	1
-1.154339	0.813359	1
-0.865535	0.800814	1
0.612660	-0.462920	1
1.826945	-0.453264	1
2.524912	2.806593	1
2.464245	0.601927	1
0.676061	0.196251	1
0.923738	-0.625708	1
2.296556	1.800519	1
0.674603	-1.674763	1
-0.514666	0.921364	1
0.287473	-0.478159	1
-1.994440	0.469695	1
0.671023	-0.767783	1
-2.719975	1.360907	1
-2.252796	-0.541653	1
-0.956041	-2.046167	1
-1.664697	0.377688	1
-3.078638	-3.327231	1
-0.800978	1.418915	1
1.735438	-2.120959	1
-0.050992	0.275697	1
1.902472	1.515570	1
1.133806	2.458695	1
-0.073048	-0.115491	1
-2.733010	0.897255	1
-2.668146	0.556791	1
3.386503	1.109476	1
1.873336	0.322682	1
0.568404	0.713725	1
-0.751457	-1.835265	1
-0.371427	-0.481935	1
1.813533	-1.951128	1
2.191655	1.176560	1
-0.626412	-0.688626	1
-2.005655	-0.030919	1
-3.163205	-4.235979	1
-0.625835	-0.140174	1
-2.363597	0.643332	1
0.129265	-0.369273	1
-0.701103	-0.374540	1
0.571927	-1.450321	1
2.892195	2.316445	1
-1.483873	0.643242	1
0.414035	0.064288	1
-1.490003	0.789407	1
-0.581715	0.006952	1
-1.827990	1.076411	1
0.194463	-1.045984	1
-1.882234	-1.123168	1
1.855711	1.007809	1
0.165155	-2.288163	1
-0.827765	-1.062793	1
0.990736	-2.662674	1
0.494773	-2.261800	1
0.419809	-1.028182	1
-1.054973	0.602314	1
-2.378193	-2.682461	1
0.303572	2.047413	1
1.478106	1.210568	1
-1.866824	-1.510374	1
1.015986	-0.157931	1
2.087177	-2.460569	1
-0.985112	0.085656	1
-0.425774	-1.555666	1
-0.811865	-0.972862	1
-2.339175	0.417519	1
-1.253565	-0.088150	1
0.924117	-2.655440	1
0.644515	-1.420720	1
-1.179105	0.239172	1
0.103802	1.879290	1
-0.658687	1.688497	1
2.470313	-0.618403	1
0.002515	-0.823712	1
2.430073	0.376686	1
3.232124	-0.394731	1
0.546378	2.056451	1
-0.429530	1.911332	1
-2.171756	0.241547	1
7.977524	1.019459	2
7.157247	0.581840	2
6.477061	1.405033	2
7.301700	1.091845	2
6.470525	0.984297	2
7.395268	1.325885	2
6.427928	1.149644	2
7.009600	1.432260	2
6.756102	0.949489	2
7.477860	1.522111	2
6.723574	0.471490	2
7.315707	1.018232	2
6.927027	1.084095	2
6.090318	0.555864	2
6.990266	1.355391	2
6.877186	1.237278	2
6.833376	0.915126	2
7.249175	0.850021	2
7.799329	1.495337	2
6.872131	1.049599	2
7.183017	1.187102	2
7.054824	1.134286	2
5.886922	1.136775	2
7.355723	1.342313	2
6.981816	0.510298	2
6.915604	1.140241	2
6.949921	0.912929	2
6.461947	1.236881	2
6.764386	1.082997	2
7.544881	0.716289	2
6.654737	1.088717	2
7.107762	0.294285	2
7.271930	1.183335	2
7.047450	1.464686	2
7.500014	1.091464	2
6.887379	1.384848	2
6.360542	1.394611	2
6.686693	1.573153	2
6.915467	0.233653	2
6.907442	1.081220	2
6.287630	1.383561	2
6.918399	1.131706	2
8.058895	0.932467	2
6.753946	1.389559	2
7.207720	0.989682	2
6.694770	1.010831	2
6.260645	0.959833	2
6.670230	1.198476	2
7.577800	1.232982	2
6.605350	1.007522	2
7.031353	-0.743469	3
6.849383	-1.025958	3
6.987128	-0.577987	3
6.982493	-1.739807	3
6.778415	-0.830603	3
7.439289	-1.085912	3
6.430467	-1.211147	3
6.599287	-1.327622	3
6.702768	-1.163659	3
7.856877	-1.577899	3
6.297352	-1.228542	3
7.448165	-1.445268	3
6.767404	-1.431346	3
6.226195	-1.137441	3
5.746546	-0.873698	3
6.827996	-1.069253	3
6.910412	-1.362737	3
7.104470	-0.999369	3
6.489201	-1.758671	3
6.621453	-1.260562	3
7.050492	-1.103636	3
6.718757	-1.030151	3
7.546173	-1.059881	3
6.724055	-1.115303	3
7.905015	-1.188627	3
7.174274	-1.185445	3
7.920021	-1.032907	3
6.825272	-0.992187	3
7.110840	-1.118615	3
6.368019	-1.147370	3
6.354388	-0.900895	3
7.688733	-1.159589	3
7.531749	-1.141679	3
7.515157	-1.353223	3
7.001685	-1.511592	3
7.333950	-0.960366	3
7.912154	-0.839195	3
6.929328	-0.913638	3
7.109525	-0.872606	3
6.934602	-1.485636	3
6.990366	-0.537522	3
5.800378	-0.917975	3
7.134848	-1.574324	3
6.550276	-1.084712	3
6.714372	-0.677842	3
7.548061	-1.463863	3
7.324796	-1.185790	3
7.618947	-0.970972	3
6.935660	-1.314832	3
7.552999	-0.839583	3
